task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	ee/49f53e	15715050	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-09 15:40:28.238	13m 4s	2m 39s	83.4%	13.9 GB	14.2 GB	19.9 MB	1.1 MB
4	f2/2c9f3e	15715750	preprocessing (preprocessing)	COMPLETED	0	2026-06-09 15:53:34.580	1h 5m 33s	17m 20s	245.1%	64 GB	69.3 GB	115.2 GB	18.5 GB
2	ef/1d9b41	15715719	nwb_ecephys (nwb-ecephys)	COMPLETED	0	2026-06-09 15:53:33.025	1h 10m 5s	40m 18s	1443.3%	10.5 GB	48.5 GB	4.5 TB	3.1 GB
11	c8/d4b481	15719432	spikesort_kilosort4 (spikesort-kilosort4)	COMPLETED	0	2026-06-09 16:59:08.137	15m 25s	12m 10s	652.0%	22.3 GB	45.6 GB	160.4 MB	737.5 MB
3	f0/9014fe	15715751	preprocessing (preprocessing)	FAILED	137	2026-06-09 15:53:34.663	1h 36m 8s	47m 20s	-	-	-	-	-
5	97/55fac5	15715752	preprocessing (preprocessing)	ABORTED	-	2026-06-09 15:53:34.755	-	-	-	-	-	-	-
6	85/414c88	15715753	preprocessing (preprocessing)	ABORTED	-	2026-06-09 15:53:34.839	-	-	-	-	-	-	-
7	48/bb675d	15715754	preprocessing (preprocessing)	ABORTED	-	2026-06-09 15:53:34.929	-	-	-	-	-	-	-
8	14/b03b76	15715755	preprocessing (preprocessing)	ABORTED	-	2026-06-09 15:53:35.017	-	-	-	-	-	-	-
9	41/decc7a	15715756	preprocessing (preprocessing)	ABORTED	-	2026-06-09 15:53:35.097	-	-	-	-	-	-	-
10	e2/f5ed61	15715757	preprocessing (preprocessing)	ABORTED	-	2026-06-09 15:53:35.200	-	-	-	-	-	-	-
