task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	67/fa77fa	16336629	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-22 22:48:47.770	3m 9s	6s	100.7%	17.3 GB	20.3 GB	19.9 MB	1.1 MB
4	d7/5af85a	16336733	preprocessing (preprocessing)	FAILED	137	2026-06-22 22:51:57.550	17m 4s	14m 5s	-	-	-	-	-
3	56/fbf53f	16336736	preprocessing (preprocessing)	ABORTED	-	2026-06-22 22:51:57.643	-	-	-	-	-	-	-
2	65/d0fbee	16336738	nwb_ecephys (nwb-ecephys)	ABORTED	-	2026-06-22 22:51:57.739	-	-	-	-	-	-	-
5	6a/f665b8	16336740	preprocessing (preprocessing)	ABORTED	-	2026-06-22 22:51:57.828	-	-	-	-	-	-	-
6	fb/c74813	16336742	preprocessing (preprocessing)	ABORTED	-	2026-06-22 22:51:57.908	-	-	-	-	-	-	-
7	36/655607	16336744	preprocessing (preprocessing)	ABORTED	-	2026-06-22 22:51:57.988	-	-	-	-	-	-	-
8	7c/492558	16336747	preprocessing (preprocessing)	ABORTED	-	2026-06-22 22:51:58.116	-	-	-	-	-	-	-
9	e9/c94699	16336748	preprocessing (preprocessing)	ABORTED	-	2026-06-22 22:51:58.198	-	-	-	-	-	-	-
10	c6/b85d59	16336749	preprocessing (preprocessing)	ABORTED	-	2026-06-22 22:51:58.300	-	-	-	-	-	-	-
