task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	62/2fa7bb	15878812	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-11 15:31:07.082	57.6s	1.8s	72.3%	63.9 MB	385.6 MB	19.5 MB	602.8 KB
3	7b/b6c670	15878832	preprocessing (preprocessing)	FAILED	1	2026-06-11 15:32:05.255	1m 8s	2ms	-	-	-	-	-
2	8f/f9d364	15878830	nwb_ecephys (nwb-ecephys)	ABORTED	-	2026-06-11 15:32:05.125	-	-	-	-	-	-	-
4	96/8d348c	15878836	preprocessing (preprocessing)	ABORTED	-	2026-06-11 15:32:05.381	-	-	-	-	-	-	-
5	bd/6b7826	15878840	preprocessing (preprocessing)	ABORTED	-	2026-06-11 15:32:05.500	-	-	-	-	-	-	-
7	47/25c760	15878843	preprocessing (preprocessing)	ABORTED	-	2026-06-11 15:32:05.627	-	-	-	-	-	-	-
8	6c/f775c2	15878846	preprocessing (preprocessing)	ABORTED	-	2026-06-11 15:32:05.746	-	-	-	-	-	-	-
6	a4/fe4c0c	15878850	preprocessing (preprocessing)	ABORTED	-	2026-06-11 15:32:05.864	-	-	-	-	-	-	-
10	d2/74ded9	15878853	preprocessing (preprocessing)	ABORTED	-	2026-06-11 15:32:05.970	-	-	-	-	-	-	-
9	ac/0131e7	15878856	preprocessing (preprocessing)	ABORTED	-	2026-06-11 15:32:06.065	-	-	-	-	-	-	-
11	4f/cd26c6	15878859	preprocessing (preprocessing)	ABORTED	-	2026-06-11 15:32:06.267	-	-	-	-	-	-	-
12	c6/db15b3	15878861	preprocessing (preprocessing)	ABORTED	-	2026-06-11 15:32:07.364	-	-	-	-	-	-	-
