task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	02/a32704	16195078	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-21 10:31:27.982	1m 10s	11.8s	83.1%	4.7 GB	5.1 GB	20.5 MB	1.2 MB
3	98/86fda4	16195104	preprocessing (preprocessing)	COMPLETED	0	2026-06-21 10:32:37.860	21m 5s	16m 18s	934.8%	17.5 GB	60.8 GB	165.6 GB	89.7 GB
4	6b/a574d9	16195107	preprocessing (preprocessing)	COMPLETED	0	2026-06-21 10:32:37.987	34m 4s	11m 46s	997.2%	20.7 GB	59.5 GB	43.8 GB	25.2 GB
9	88/fe2451	16196367	spikesort_kilosort4 (spikesort-kilosort4)	FAILED	1	2026-06-21 11:06:42.594	1m 10s	34.9s	-	-	-	-	-
5	d6/2daafb	16195111	preprocessing (preprocessing)	ABORTED	-	2026-06-21 10:32:38.125	-	-	-	-	-	-	-
6	09/67e9db	16195113	preprocessing (preprocessing)	ABORTED	-	2026-06-21 10:32:38.248	-	-	-	-	-	-	-
2	d2/d2b64a	16195114	nwb_ecephys (nwb-ecephys)	ABORTED	-	2026-06-21 10:32:38.355	-	-	-	-	-	-	-
7	6c/804b4f	16195115	preprocessing (preprocessing)	ABORTED	-	2026-06-21 10:32:38.454	-	-	-	-	-	-	-
8	9c/6bc827	16195938	spikesort_kilosort4 (spikesort-kilosort4)	ABORTED	-	2026-06-21 10:53:42.599	-	-	-	-	-	-	-
