task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	3f/e25699	18215021	job_dispatch (job-dispatch)	COMPLETED	0	2026-07-17 21:47:06.876	3m 34s	17.1s	81.7%	15.3 GB	16.7 GB	19.9 MB	1.1 MB
3	05/845a6e	18215373	preprocessing (preprocessing)	FAILED	137	2026-07-17 21:50:41.929	29m 50s	27m 15s	-	-	-	-	-
2	ad/a2e5c5	18215371	nwb_ecephys (nwb-ecephys)	ABORTED	-	2026-07-17 21:50:41.702	-	-	-	-	-	-	-
4	94/4fe29a	18215372	preprocessing (preprocessing)	ABORTED	-	2026-07-17 21:50:41.842	-	-	-	-	-	-	-
5	a6/77ce82	18215374	preprocessing (preprocessing)	ABORTED	-	2026-07-17 21:50:42.033	-	-	-	-	-	-	-
6	99/a52021	18215375	preprocessing (preprocessing)	ABORTED	-	2026-07-17 21:50:42.116	-	-	-	-	-	-	-
7	ca/da5a8b	18215376	preprocessing (preprocessing)	ABORTED	-	2026-07-17 21:50:42.199	-	-	-	-	-	-	-
8	41/632e18	18215377	preprocessing (preprocessing)	ABORTED	-	2026-07-17 21:50:42.312	-	-	-	-	-	-	-
9	c3/c11558	18215378	preprocessing (preprocessing)	ABORTED	-	2026-07-17 21:50:42.392	-	-	-	-	-	-	-
10	e1/015ae9	18215379	preprocessing (preprocessing)	ABORTED	-	2026-07-17 21:50:42.495	-	-	-	-	-	-	-
