task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	26/13ad09	16319164	job_dispatch (job-dispatch)	COMPLETED	0	2026-06-22 18:05:52.655	3m 33s	20.8s	28.8%	6.7 GB	7 GB	19.9 MB	1.1 MB
2	33/f9505a	16319365	preprocessing (preprocessing)	FAILED	137	2026-06-22 18:09:26.237	26m 35s	18m	-	-	-	-	-
3	9c/718099	16319366	preprocessing (preprocessing)	ABORTED	-	2026-06-22 18:09:26.326	-	-	-	-	-	-	-
5	4a/bfa4fd	16319367	nwb_ecephys (nwb-ecephys)	ABORTED	-	2026-06-22 18:09:26.444	-	-	-	-	-	-	-
6	96/4f4b91	16319368	preprocessing (preprocessing)	ABORTED	-	2026-06-22 18:09:26.534	-	-	-	-	-	-	-
4	4d/987339	16319369	preprocessing (preprocessing)	ABORTED	-	2026-06-22 18:09:26.628	-	-	-	-	-	-	-
7	8b/9a836c	16319370	preprocessing (preprocessing)	ABORTED	-	2026-06-22 18:09:26.720	-	-	-	-	-	-	-
9	1b/c5462a	16319371	preprocessing (preprocessing)	ABORTED	-	2026-06-22 18:09:26.809	-	-	-	-	-	-	-
8	d6/7195a8	16319372	preprocessing (preprocessing)	ABORTED	-	2026-06-22 18:09:26.897	-	-	-	-	-	-	-
10	bb/d96553	16319373	preprocessing (preprocessing)	ABORTED	-	2026-06-22 18:09:26.996	-	-	-	-	-	-	-
